AppID	AppName	AppLabelID	PlatformID	AppIndustry	Price	NumOfInstalls	AverageStar	WebLink	Description	IconURL	Deleted
140	Appisodes: Crystal Mickey	39	1	Disney	4.99	1,000-5,000	0	https://play.google.com/store/apps/details?id=com.disney.djappisodesmmch_goo	The Mickey Mouse Clubhouse Disney Junior Appisode featuring Quest for the Crystal Mickey is filled with music, games and video as preschoolers play along with their favorite show. They will touch, tap, swipe, tilt, shake and talk their way through a fully immersive interactive TV episode that reinforces developmental values.	//lh3.googleusercontent.com/vcuK4k8giN7ToCnkFRUqCxAj3exZEgpT8rytu71AiR79MKu_VrG7XutL3hRERtPWYJg=w300	0
141	Appisodes: Doc Goes McMobile	39	1	Disney	4.99	1,000-5,000	0	https://play.google.com/store/apps/details?id=com.disney.djappisodesdms_goo	The Doc McStuffins Disney Junior Appisode featuring &quot;Doc Goes McMobile &amp; Frida Fairy Flies Again&quot; is filled with music, games and video as preschoolers play along with their favorite Disney Junior show. They will touch, tap, swipe, tilt, shake and talk their way through a fully immersive interactive TV episode that reinforces developmental values.	//lh3.googleusercontent.com/Ippka5cZZXqoZ430AHgZrdL-SixvGNM3KYiRDjvPGCk_jgTxLxG2GtHSobTWOICdlA=w300	0
142	Little Fox Music Box	4	1	Fox &amp; Sheep	2.99	10,000-50,000	0	https://play.google.com/store/apps/details?id=com.foxandsheep.littlefox	A sing-along songbook with more than 100 interactive elements in 3 songs and the little fox music studio! Brought to you by the team that created the bestselling App Nighty Night! Great for kids between 2 and 6 years old. 	//lh5.ggpht.com/DHy5r_k1_MThE0yFnU1eQp5oEt9152pesJN7916h5KAbYwGKni16h2hASda8N1Np1w=w300	0
143	Note Rush: Learn to Read Music	41	1	Thomas Grayston Software	3.99	1,000-5,000	0	https://play.google.com/store/apps/details?id=com.TGSoftware.NoteRush	A fun game for practising note reading on the music staff to help you learn piano, keyboard, flute, saxophone, violin, or any other instrument! Note Rush uses the microphone to listen as you play each note like you would with note reading flashcards, only these flashcards check that you&#39;re playing the right note before moving on! 	//lh3.googleusercontent.com/9eKJN78BMmaQj86xxytSPulNnzIWIWCjjhL9U0Z_NyQ_w5ZYH0n1EgPAqdMaNYyV1Wc=w300	0
144	Mickey &amp; Donald Farm Appisodes	39	1	Disney	4.99	1,000-5,000	0	https://play.google.com/store/apps/details?id=com.disney.djappisodesmmchhaf_goo	The Mickey Mouse Clubhouse Disney Junior Appisode featuring &quot;Mickey and Donald Have a Farm&quot; is filled with video, games and music as preschoolers play along with their favorite Disney Junior show. They will touch, tap, swipe, tilt, shake and talk their way through a fully immersive interactive TV episode that reinforces developmental values.	//lh3.googleusercontent.com/BRIVUpGn3HYlcZSvh-YlZuiO3vXjBClOGMUEYlcFTap7PZuIDC0kiOM2VezddZfpPd53=w300	0
145	Learn Letter Sounds with Carnival Kids	40	1	Intellijoy Educational Games for Kids	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=zok.android.phonics	Kids educational games is all we do! Phonics made easy!	//lh3.googleusercontent.com/xrVzGDlcy8JIJ_wImTJ9GHkxK1PLEeI5yv1hYKitnEif7X5011byLC3PX22MlrzgLA=w300	0
146	Learn letters English alphabet	40	1	GoodSoftTech	0	50,000-100,000	0	https://play.google.com/store/apps/details?id=com.goodsofttech.happyalphabet	Have you ever thought of teaching your children English in a fun and easy way? Do you wonder how to do it so that your toddler learns alphabet effortlessly? 	//lh3.googleusercontent.com/J8s3kR7Xpw0rzf6_088RO0mq3G3mdsggknbYboCnTII5hT8F96uFP-1FshqVK-N9WY0=w300	0
147	Kids ABC Letter, Colour &amp; Song	40	1	AppAsia Studio	0	10,000-50,000	0	https://play.google.com/store/apps/details?id=com.AppAsia.DragItRight	Kids ABC Letter, Colour &amp; Song is Best ever kids puzzle game with song ! Combination of puzzle &amp; bingo. It is a fun educational game toddlers and kids. The main objective of this game is to create a fun and learning environment using puzzle and bingo style learning aids. The game comes with background music, voice, song, and sound effects (for eg. applause) that are attractive to kids.	//lh3.googleusercontent.com/p4OlepFEClOYiHLx6AnXk4p9sYLaBSUIRFlo6YJy2yLWQStALShH-V6e0kktc67RPPw=w300	0
148	Learn ABC Letters with Captain Cat	40	1	Intellijoy Educational Games for Kids	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=zok.android.letters	Note: This lite version of Learn ABC Letters with Captain Cat has access to two out of the seven letter sets.	//lh3.googleusercontent.com/KU6mgBlL_Paca5NrsNwyUlREftjB6N30jeA8hfRAEzrXGwUNxDjbTRf9Ubk0j3Bl9sA=w300	0
149	Learning Letters for Toddlers - Baby ABC for Kids	40	1	GoKids!	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=com.oki.letters	Fun and intuitive matching game for your baby or toddler!	//lh3.googleusercontent.com/aNjEwA8IhpAzdPEwGgZnKXXb2eH0Wb94jIh24uM2DUznuxRR8LP93kV9_lH0EOcQa1k=w300	0
150	Preschool ABC Numbers Letters	40	1	Espace Publishing	0	50,000-100,000	0	https://play.google.com/store/apps/details?id=au.com.espace.combo.alpha	A variety of educational and fun puzzle style games that teach young children the alphabet, counting, math and simple words in a fun and intuitive way. The games vary in difficulty and include jigsaw puzzle, connect the dots, pairs memory builder and flashcard maths games as well as slide puzzle style games enhanced for interactivity to keep young minds engaged and learning.	//lh3.googleusercontent.com/KIE-hot0_gAKieCXbwANuDgVlf_gSXaYBW0EK7woz3jiKnQjppDkt1BYZRbIUCKcLA=w300	0
151	Learn Letter Names and Sounds with ABC Trains	40	1	Intellijoy Educational Games for Kids	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=com.intellijoy.abc.trains.lite	Learn Letter Names and Sounds with ABC Trains invites preschool-aged children to learn and become familiar with the English letters using trains and railroads as their tools.	//lh3.googleusercontent.com/u6tcVuTbEEYmUX3nl0xR9jGh3crqOszlJun6P23pYRBEmJrB_STQcEZ_03SBIVXbid-8=w300	0
152	LetterSchool: Kids Learn To Write The ABC Alphabet	40	1	Letterschool Enabling Learning	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=com.letterschool.lite	Are you looking for a fun and award-winning educational app to help your toddler learn phonics and trace the letters of the alphabet? LetterSchool might be the #1 app for you!	//lh3.googleusercontent.com/CJfpTNS04xUqHhwVydo1zRBoMLIkJeK8r6QDU0Aml-j1cTr71zNV3mBfPqR1ZuJfqmlr=w300	0
153	Learning Letters Puppy	9	1	Fisher-Price, Inc.	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=air.fisherprice.com.Puppy	A fun-filled app that features babys favorite Laugh &amp; Learn Puppy character! Babies are encouraged to interact with engaging animations, sing-along songs &amp; sound effects. 	//lh3.googleusercontent.com/LniOnsQccncGN-2D_k1DV6N6OIKLdhfptxxZcrryM820UQW1UyyoFkaC1ExlgErlGPk=w300	0
154	LEGO MINDSTORMS Fix Factory	42	1	LEGO System A/S	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=com.lego.mindstorms.fixthefactory	FIX THE FACTORY IS THE COOL NEW PUZZLE GAME FROM LEGO MINDSTORMS FEATURING THE HUMANOID ROBOT, EV3RSTORM, AND A ROBOT FACTORY WITH BATTERY PACKS DROPPED IN ALL THE WRONG PLACES	//lh3.googleusercontent.com/d9jbBRnQnyOtOPuaPg1Tq3pJhOJB1hqlsoAxzM4fD1OOIoSC-QNqxDMY-F9B5I70p7qr=w300	0
155	Boogie Bot - Learn to code.	40	1	NybleApps LLC	0	10,000-50,000	0	https://play.google.com/store/apps/details?id=com.nybleapps.BoogieBot1	MeetBoogie Bot - a programmable dancing robot, who will introduce kids to the basics of computer science. Kids will learn to code in a fun way.	//lh3.googleusercontent.com/VoGBWRdtP65Pk8MXSw64NTShadjATh7vGSQQXzWED53JqjmDTdbDkp82OwTG4QeIZA=w300	0
156	Tynker for Schools	40	1	Tynker	4.99	1,000-5,000	0	https://play.google.com/store/apps/details?id=com.tynker.TynkerPremium	Tynker is the easiest way for children to learn programming. Solve puzzles to learn concepts, easily build your own games, and control robots and drones using our new step-by-step coding tutorials. 50+ free starter templates included for games, apps, drawing, music, physics, and more. Classroom management features for teachers available at tynker.com.	//lh3.googleusercontent.com/v_64kzWPjOynsJurLxRjX7dY9IrdNn0t7SC85_2SScxNqYKR9VgjiZm713hAa9s5IddF=w300	0
157	devLearn: Coding Made Easy	9	1	devLearn	0	10,000-50,000	0	https://play.google.com/store/apps/details?id=com.devlearnapp.devlearn	Learn real coding for the web using HTML and CSS with JavaScript coming soon.	//lh6.ggpht.com/E6OnExJLNQdZfnsR244vpLlo-rD-PoQpPMir7CH5LSdlSfHpnBpdZL6A9EWtWVUtfDc=w300	0
158	Wonder for Dash &amp; Dot Robots	9	1	WONDER WORKSHOP, INC.	0	50,000-100,000	0	https://play.google.com/store/apps/details?id=com.makewonder.wonder	PLEASE NOTE: This app requires a Wonder Workshop robot - Dash or Dot - and a Bluetooth Smart/4-enabled device to play. 	//lh3.googleusercontent.com/bgeD-aQfpRUp0fOlM8CqiqqOilsQwR-KHDHlKfBH4s0R-bjvoFNO4DHcSBGm5edfrLoS=w300	0
159	Robotizen: Kid learn Coding Robot 5+	9	1	Mage Studio - Kid game	0	10,000-50,000	0	https://play.google.com/store/apps/details?id=vn.com.mage.irobot	Robotizen is the #1 learn to code program for kids 4-9! Robotizen teaches the basics of computer programming and robotic through a variety of interactive learning activities in a interesting story.	//lh3.googleusercontent.com/Z8Sa425VbtKhbzf7a7piolhrYbrHiTJYgKCXifRPOXIISmk0wtOeFYOlKJpY0FW2bSYi=w300	0
160	Nancy Drew Codes and Clues	40	1	Her Interactive, Inc.	0	5,000-10,000	0	https://play.google.com/store/apps/details?id=com.herinteractive.codesandclues	Educators and Parents Agree! Nancy Drew: Codes &amp; Clues is a Top-Rated Learning Game for Kids! 	//lh3.googleusercontent.com/sbALfRV6oWurUQL2qbM2GDA-99UVSrLJ_q-FQYa--EW_sXmGhcF2z9mZf83z--d1cB0j=w300	0
161	Run Marco!	40	1	Allcancode, Inc.	0	10,000-50,000	0	https://play.google.com/store/apps/details?id=com.allcancode.runmarco	Play an adventure game and have fun while learning to code i.e. program computers. Use visual instructions to guide Marco or Sophia through a series of levels as they try to discover themsevles. In this journey you will learn how to think as a software developer one step at a time! Instructions are in the form of the standard visual programming language &quot;Blockly&quot;, which is the same used by the official Hour of Code tutorials.	//lh6.ggpht.com/qcOPT_SQxDATY4t_TqKxOoYBcFmQ_LIVs17kpRYbsXBpMRbW4RiTAOUeS-wGFaiy1IlA=w300	0
162	Jimi Guitar Lite	20	1	Tokata	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=fr.tokata.jimi.guitar.lite	This is the free demo version of Jimi Guitar. Many features are only available in the Full version.	//lh6.ggpht.com/CVLGR5teD4MGlT3GKSC0cj9wL4ZeHhhb5GTHmabi3hjRv5oF13MpVnF2lhszEstdQwB5=w300	0
163	Baby Zoo Piano with Music for Toddlers and Kids	40	1	GoKids!	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=com.oki.piano	Baby Zoo Piano for Toddlers is an excellent entertaining and educational music game for little kids. Our baby piano is aimed to develop an ear for music, learn animals for kids and animal voices for kids as well as learn music notes for kids.	//lh3.googleusercontent.com/BTqr4why7dwfRj44JSicufCAJyJLqJt9iunE2OptVMB4ScZespOYj-jPtWqU0AHo8w=w300	0
164	Birthday party: Games for kids	40	1	Preschool &amp; Kindergarten Learning Kids Games	0	100,000-500,000	0	https://play.google.com/store/apps/details?id=com.tinyhandsapps.arctic_birthday	* Fun EDUCATIONAL game for kids of AGE two and up 	//lh3.googleusercontent.com/lUrrtg9H-IkrPnO_l4YbzUZR8wuBlb0B7Ix7dEN4lSji257ubFT9_Pq4PqLqByh9FOU=w300	0
165	Caterpillar Shapes &amp; Colors	40	1	StoryToys	0	100,000-500,000	0	https://play.google.com/store/apps/details?id=com.storytoys.veryhungrycaterpillar.shapesandcolors.free.android.googleplay	The first in a series of innovative educational apps featuring Eric Carles much-loved character, The Very Hungry Caterpillar, this magical learning adventure introduces preschoolers to shapes and colors. 	//lh3.googleusercontent.com/tDt4clhhVxJAgdzomLXrh4Zs9P65G3fGY4Wr2oOrSSBAyEShTtjk_3qOOr8nafk1rv4=w300	0
166	Learning colors for toddlers	39	1	2bros - games for kids	0	500,000-1,000,000	0	https://play.google.com/store/apps/details?id=com.rmsgamesforkids.colorslearning	*** Learning colors for kids and little babies by 2bros games for kids ***	//lh3.googleusercontent.com/E1ubpb5iezTJKZkcOklfXl1A-WY0_KBQM7_4B4sMYD1tugk5IKYlvLcdoDkJoVKPDn4=w300	0
167	Kids Toddler Learning Games	40	1	Greysprings	0	100,000-500,000	0	https://play.google.com/store/apps/details?id=com.greysprings.kidstoddlergames	Kids toddlers learning games is a collection of games/puzzles for preschool children.	//lh3.googleusercontent.com/oqncKo0OC2yt93aOBzImplQ__rxqTCxyZaGrYFfUBhLESB3b1mlkunKt4409xk3baA=w300	0
168	Moose Math by Duck Duck Moose	9	1	Duck Duck Moose, LLC	0	50,000-100,000	0	https://play.google.com/store/apps/details?id=com.duckduckmoosedesign.km	Moose Math engages kids in a mathematical adventure and teaches counting, addition, subtraction, sorting, geometry and more. While playing 5 multi-level activities in the Moose Juice Store, Pucks Pet Shop and Lost &amp; Found, kids can earn rewards to help build their own city and decorate buildings. Moose Math introduces a new whimsical group of Duck Duck Moose characters, The Dust Funnies, who help with mastering math skills. Moose Math is aligned with Common Core State Standards for Kindergarten and 1st Grade and includes a Report Card section where parents and teachers can monitor progress and find additional skill-building activities. AGES: 3-7.	//lh6.ggpht.com/pHLJSiYy4t_W7h6bj3PP6biwKzdFHMViR-58RC228YO273BHBq5DEUyZQ7rm2dcxNaE=w300	0
169	Animal Jigsaw Puzzle Toddlers	42	1	Pixel Envision Ltd.	0	100,000-500,000	0	https://play.google.com/store/apps/details?id=com.pixelenvision.animalpuzzle	Animal Puzzle for toddlers and kids is a fun animal puzzle game for toddlers and kids from ages 1 to 6 featuring 26 cute cartoon animals such as cow, horse, goat, sheep, pig, dog, elephant and more animal puzzles in 30 shape &amp; tangram puzzles ! 	//lh3.googleusercontent.com/U-DSGzuyq0fTW5ITqbX-VpCTiXHmothnev5lo0YvqBIAD3kpIpgWgWjHmHunv7skzu4=w300	0
170	Shapes and Colors for babies	40	1	Bimi Boo Kids - Games for boys and girls LLC	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=com.bimiboo.colors	Shapes and Colors for babies contains free educational games for children which will help your baby spend his time with an electronic device effectively. You will visit Bimi Boos friends who live in a tree house. You will play developing games with a sly cat, funny rabbit and cute squirrel.	//lh3.googleusercontent.com/TZ89gk6Bcc5bPdDCpLBaYpNlJg2O26H33eUWAG753M3sdaDGaQL48_79mnD9E9d-eG8=w300	0
171	Baby Basics	9	1	forqan smart tech	0	10,000-50,000	0	https://play.google.com/store/apps/details?id=air.BabyUniversity	Congratulations on your new baby! 	//lh3.googleusercontent.com/361FNXFI8PpEYpzaH9I-aL3vNki30I7iWU_HNqs5Ky0jdv4zwoMofVc1NNbSIyIl2yhi=w300	0
172	Toddler games for 2-5 year olds	40	1	Bimi Boo Kids - Games for boys and girls LLC	0	100,000-500,000	0	https://play.google.com/store/apps/details?id=com.bimiboo.playandlearn	Educational toddler games for pre-kindergarten kids. Our app has 12 pre-k activities for toddlers that will help your baby develop basic skills like hand eye coordination, fine motor, logical thinking and visual perception. These games will suit both girls and boys and can be a part of pre-kindergarten &amp; preschool education for kids. 	//lh3.googleusercontent.com/bQqrEyHA0y7OOzEX0imjvkEDG1N662xSPzqLZw5LOwVpEPKlabsPd74N5U8meUfDdg=w300	0
173	Shapes &amp; Colors Music Show	9	1	Fisher-Price, Inc.	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=air.fisherprice.com.shapesAndColors	With the Laugh &amp; Learn Shapes &amp; Colors Music Show, babies are encouraged to learn about shapes and colors through interactions with engaging animations, sounds and sing along songs! Baby can tap or tilt the screen to set a learning world in motion! Designed for babies 6 months &amp; up. 	//lh3.googleusercontent.com/GH_obHn18ocf0_dIMrusrNw-bE2JRJ79WYMbjw52NTlTM5sp4uvRyg7wgTHhXSdZRcQ5=w300	0
174	Mother Goose Club	40	1	StoryToys	0	50,000-100,000	0	https://play.google.com/store/apps/details?id=com.storytoys.mothergooseclub.free.android.googleplay	Turn screen time into learning time with Mother Goose Club! Our award winning content is beloved by preschoolers, parents and teachers worldwide.	//lh3.googleusercontent.com/Q4YhEVv_x5grKl2lj5gH-gRzYei1ndwupVCZlsrc4HSMn4ue_qG15ojGdhZe3wnzU98=w300	0
175	ABCD for Kids: Learn Alphabet and ABC for Toddlers	40	1	GoKids!	0	5,000,000-10,000,000	0	https://play.google.com/store/apps/details?id=com.oki.alphabetnew	ABCD for Kids - Learn Alphabet is one of our best educational games for kids which provides learning alphabet for kids and tracing letters in a playful manner so that preschoolers learn abc and letter sounds quickly, easily and with a lot of fun.	//lh3.googleusercontent.com/8CjmCkqPM8-E9y1UDrn3KOW4AibXnHMGsRCCoUkGUe41tXUjpxN--qfknlkDfRiIbg=w300	0
176	Read and Count	40	1	Apps Bergman	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=com.bergman.lerecontar	If your child is starting school, learning this application can help you.	//lh3.googleusercontent.com/gBt7wmJNWlPhQ1kVWhqb_A32sl7qOsOcGCpU48pEM5R4SrMQvMbEbdLLtgdr2fzh_xQ=w300	0
177	Animal Sounds	9	1	Papumba	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=net.fagames.android.playkids.animals	Educational game for learning animal sounds. Very fun, ad-free, and perfect for any age from one to five. It&#39;s a game that your child will love, and most importantly, will teach them in a fun way.	//lh3.googleusercontent.com/d70BKxTORyg5KMwatzX9rzYqapy-BeStUfEKY5niXR9u4AM_q2Poc6pUlHhlNCBlBGQ=w300	0
178	Alfabeto Kids Spanish Alphabet	40	1	TeachersParadise: Learning games for kids &amp; adults	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=com.teachersparadise.alfabetospanishalphabet	Alfabeto en Espaol - Spanish Alphabet Flashcard Set (Abecedario).	//lh3.googleusercontent.com/UA-9r6g3IN_655EkKEuv3HSGsGUQnlbll2DiHg52rBE1NL5PmCMWu7s4pUT4yHKlvuc=w300	0
179	BrainPOP Featured Movie	9	1	BrainPOP	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=com.brainpop.brainpopfeaturedmovieandroid	Learn something new every day with our free Featured Movie, then test your knowledge with an interactive quiz.	//lh5.ggpht.com/t5sfVIaWLFWVKBrhJxhxT7uuCNm2CFy7dwnjxFaEs3kuHO-bMTJsDq5IMRjINbKntDc=w300	0
180	Elmo Loves ABCs	40	1	Sesame Workshop	0	100,000-500,000	0	https://play.google.com/store/apps/details?id=com.sesameworkshop.elabcs.play	This is an app full of games, activities, and videos, which will help teach your child about letters, sounds, and words. Letters A, B and C included. Upgrade to unlock letters D through Z. 	//lh3.googleusercontent.com/F6-r7HMGBrlXU89g3sxrw_Foaha7VDCN2nBoxl7g7QgU6uZzHEFsNVNZxgf9vvt_VA=w300	0
181	McPlay	42	1	McDonald's	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=com.happymeal.mcplay	McPlay is created around play that has purpose for children.	//lh4.ggpht.com/LTX_fDSHOoPRG6f-qBd9TVRY_aQnlaAtBB_vZvXzE9c1tVhoMbk36WTEJHuGBx8LSQ=w300	0
182	Balloon Pop Kids Learning Game Free for babies 	40	1	GunjanApps Studios	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=com.freeBabyGames.balloonPopKids	 Best Kids Balloon Pop for Preschool &amp; Kindergarten Learning 	//lh3.googleusercontent.com/igw5_rkKC690AgOKjcSaYeJn-SG15eyiBKaYrrG6R6-Hye4L7pShlog5GzjLs5qecPg=w300	0
183	Colors &amp; Shapes - Kids Learn Color and Shape	40	1	RV AppStudios	0	100,000-500,000	0	https://play.google.com/store/apps/details?id=com.rvappstudios.shapes.colors.toddler	When you look out the window, what do you see? Colors and shapes, green trees, square windows, a whole world of things to identify! Colors and Shapes is a fun and educational game for preschool children that helps teach object matching and color recognition skills. It&#39;s a beautiful world out there. Help your children learn to recognize and draw it!	//lh3.googleusercontent.com/6zsh8BB4liZeKzoRwOF2d-X-h_2wwU6OX-2DZx0bd5ZjY5Ia5ExSkoR0d3dd5WhDbA=w300	0
184	Sweet Baby Girl - Daycare	40	1	TutoTOONS	0	10,000,000-50,000,000	0	https://play.google.com/store/apps/details?id=air.com.tutotoons.app.sweetbabygirl	Babysit four sweet baby girls Emma, Layla, Yukiko &amp; Chloe in your own baby daycare house!	//lh6.ggpht.com/zKWWc2Qn3yKkbxW8rbe-Y-upJK1jEaAZejlB5Hfzgq7_fDja1KArV7mQuh5RayIKWCye=w300	0
